Instance,Result,Time,Best,Mono
mqc-10tree715p-sat,unknown,36000,No,No
mqc-10tree825p-sat,unknown,36000,No,No
optic-gen_add_4_carry_991-sat,unknown,36000,No,No
optic-gen_cvc-add3-bw3_299-sat,unknown,36000,No,No
optic-gen_cvc-add3-bw3_991-sat,unknown,36000,No,No
optic-gen_cvc-add3-opt-bw3_299-sat,unknown,36000,No,No
optic-gen_cvc-plus_4_991-sat,unknown,36000,No,No
optic-gen_mult_3_5_33-sat,unknown,36000,No,No
optic-gen_mult_3_6_33-sat,unknown,36000,No,No
optic-gen_mult_3_6_399-sat,unknown,36000,No,No
optic-gen_square_5_33-sat,unknown,36000,No,No
optimizing-BDDs-anneal-un-wcnf_incomplete_improved_1_2019_2-sat,unknown,36000,No,No
optimizing-BDDs-car-un-wcnf_incomplete_improved_1_2019_2-sat,unknown,36000,No,No
optimizing-BDDs-hypothyroid-un-wcnf_incomplete_improved_1_2019_2-sat,unknown,36000,No,No
optimizing-BDDs-primary-tumor-un-wcnf_incomplete_improved_1_2019_4-sat,unknown,36000,No,No
optimizing-BDDs-tic-tac-toe-un-wcnf_incomplete_improved_1_2019_2-sat,unknown,36000,No,No
packup-4ede8d96-c17a-11df-a7c5-00163e3d3b7c_l3-sat,unknown,36000,No,No
packup-7f80e4f0-4fe9-11e0-acd7-00163e1e087d_l3-sat,unknown,36000,No,No
packup-ff4a1d84-d490-11df-9e6c-00163e3d3b7c_l3-sat,unknown,36000,No,No
packup-rand172_l2-sat,unknown,36000,No,No
packup-rand208_l2-sat,unknown,36000,No,No
packup-rand209_l2-sat,unknown,36000,No,No
packup-rand289_l2-sat,unknown,36000,No,No
packup-rand290_l2-sat,unknown,36000,No,No
packup-rand30_l2-sat,unknown,36000,No,No
packup-rand425_l2-sat,unknown,36000,No,No
packup-rand736_l2-sat,unknown,36000,No,No
packup-rand874_l2-sat,unknown,36000,No,No
packup-rand892_l2-sat,unknown,36000,No,No
packup-rand943_l2-sat,unknown,36000,No,No
packup-rand96_l2-sat,unknown,36000,No,No
planning-bnn-cellda_x_10-sat,unknown,36000,No,No
planning-bnn-cellda_x_12-sat,unknown,36000,No,No
planning-bnn-cellda_y_8-sat,unknown,36000,No,No
planning-bnn-cellda_y_9-sat,unknown,36000,No,No
planning-bnn-navigation_3x3_4-sat,unknown,36000,No,No
planning-bnn-navigation_3x3_5-sat,unknown,36000,No,No
planning-bnn-navigation_3x3_6-sat,unknown,36000,No,No
planning-bnn-navigation_4x4_5-sat,unknown,36000,No,No
planning-bnn-navigation_4x4_7-sat,unknown,36000,No,No
planning-bnn-navigation_5x5_9-sat,unknown,36000,No,No
planning-bnn-sysadmin_4_3-sat,unknown,36000,No,No
planning-bnn-sysadmin_4_4-sat,unknown,36000,No,No
privilege-escalation-cloud_access_control_repair_task-117-sat,unknown,36000,No,No
privilege-escalation-cloud_access_control_repair_task-130-sat,unknown,36000,No,No
privilege-escalation-cloud_access_control_repair_task-134-sat,unknown,36000,No,No
privilege-escalation-cloud_access_control_repair_task-139-sat,unknown,36000,No,No
privilege-escalation-cloud_access_control_repair_task-141-sat,unknown,36000,No,No
privilege-escalation-cloud_access_control_repair_task-146-sat,unknown,36000,No,No
privilege-escalation-cloud_access_control_repair_task-149-sat,unknown,36000,No,No
privilege-escalation-cloud_access_control_repair_task-15-sat,unknown,36000,No,No
privilege-escalation-cloud_access_control_repair_task-157-sat,unknown,36000,No,No
privilege-escalation-cloud_access_control_repair_task-163-sat,unknown,36000,No,No
privilege-escalation-cloud_access_control_repair_task-174-sat,unknown,36000,No,No
privilege-escalation-cloud_access_control_repair_task-178-sat,unknown,36000,No,No
privilege-escalation-cloud_access_control_repair_task-18-sat,unknown,36000,No,No
privilege-escalation-cloud_access_control_repair_task-34-sat,unknown,36000,No,No
privilege-escalation-cloud_access_control_repair_task-35-sat,unknown,36000,No,No
privilege-escalation-cloud_access_control_repair_task-37-sat,unknown,36000,No,No
privilege-escalation-cloud_access_control_repair_task-47-sat,unknown,36000,No,No
privilege-escalation-cloud_access_control_repair_task-54-sat,unknown,36000,No,No
privilege-escalation-cloud_access_control_repair_task-56-sat,unknown,36000,No,No
privilege-escalation-cloud_access_control_repair_task-61-sat,unknown,36000,No,No
privilege-escalation-cloud_access_control_repair_task-73-sat,unknown,36000,No,No
privilege-escalation-cloud_access_control_repair_task-87-sat,unknown,36000,No,No
privilege-escalation-cloud_access_control_repair_task-92-sat,unknown,36000,No,No
program-disambiguation-Q27_YESNO_1-sat,unknown,36000,No,No
program-disambiguation-Q42_YESNO_4-sat,unknown,36000,No,No
protein_ins-1bpi_.2knt_.g.wcnf.t-sat,sat,1863.13,No,No
protein_ins-1bpi_.5pti_.g.wcnf.t-sat,sat,1307.92,No,No
protein_ins-1knt_.1bpi_.g.wcnf.t-sat,sat,777.56,No,No
protein_ins-1knt_.2knt_.g.wcnf.t-sat,sat,3.12,No,No
protein_ins-1knt_.5pti_.g.wcnf.t-sat,sat,2792.18,No,No
protein_ins-1vii_.1cph_.g.wcnf.t-sat,sat,0.01,No,No
protein_ins-2knt_.5pti_.g.wcnf.t-sat,sat,513.41,No,No
protein_ins-3ebx_.1era_.g.wcnf.t-sat,sat,2022.47,No,No
protein_ins-3ebx_.6ebx_.g.wcnf.t-sat,sat,0.89,Yes,No
protein_ins-6ebx_.1era_.g.wcnf.t-sat,sat,136.91,No,No
protein_ins-p1.wcnf.t-sat,unknown,36000,No,No
protein_ins-sandiaprotein.g.wcnf.t-sat,sat,2130.69,No,No
pseudoBoolean-normalized-aim-200-3_4-yes1-1.opb.msat-sat,unknown,36000,No,No
pseudoBoolean-normalized-aim-200-6_0-yes1-2.opb.msat-sat,sat,581.73,No,No
pseudoBoolean-normalized-g9x3.opb.msat-sat,sat,0.01,Yes,No
pseudoBoolean-normalized-g9x9.opb.msat-sat,unknown,36000,No,No
pseudoBoolean-normalized-hanoi4.opb.msat-sat,unknown,36000,No,No
pseudoBoolean-normalized-hanoi5.opb.msat-sat,unknown,36000,No,No
pseudoBoolean-normalized-mps-v2-20-10-stein45.opb.msat-sat,sat,1717.0,No,No
pseudoBoolean-normalized-par16-1.opb.msat-sat,unknown,36000,No,No
pseudoBoolean-normalized-par16-2.opb.msat-sat,unknown,36000,No,No
pseudoBoolean-normalized-par8-2.opb.msat-sat,sat,674.24,No,No
pseudoBoolean-normalized-ssa7552-038.opb.msat-sat,unknown,36000,No,No
pseudoBoolean-normalized-ssa7552-159.opb.msat-sat,unknown,36000,No,No
railway-transport-dp43-sat,unknown,36000,No,No
railway-transport-p15-sat,unknown,36000,No,No
rna-alignment-k50-23-49.rna.pre-sat,unknown,36000,No,No
rna-alignment-k50-40-60.rna.pre-sat,unknown,36000,No,No
rna-alignment-random-same-7.rna.pre-sat,unknown,36000,No,No
scheduling-cnf_10_center-sat,unknown,36000,No,No
scheduling-cnf_12_center-sat,unknown,36000,No,No
scheduling-cnf_small-sat,unknown,36000,No,No
treewidth-computation-TWComp_1dj7_N73-sat,unknown,36000,No,No
treewidth-computation-TWComp_1en2_N69-sat,unknown,36000,No,No
treewidth-computation-TWComp_alarm_N37-sat,sat,1.88,No,No
treewidth-computation-TWComp_barle_N48-sat,sat,11.04,No,No
treewidth-computation-TWComp_barley2_N48-sat,sat,6.5,No,No
treewidth-computation-TWComp_celar02_N100-sat,sat,271.88,No,No
treewidth-computation-TWComp_david-pp_N29-sat,sat,2.68,No,No
treewidth-computation-TWComp_david_N87-sat,sat,238.1,No,No
treewidth-computation-TWComp_hailfinder_N56-sat,sat,8.37,No,No
treewidth-computation-TWComp_mulsol.i.5-pp_N119-sat,sat,249.12,No,No
treewidth-computation-TWComp_myciel4_N23-sat,sat,1.39,No,No
treewidth-computation-TWComp_oesoca4_N42-sat,sat,0.86,No,No
treewidth-computation-TWComp_queen5_5_N25-sat,sat,1.82,No,No
treewidth-computation-TWComp_ship-ship-pp_N30-sat,sat,15.22,No,No
treewidth-computation-TWComp_water_N32-sat,sat,223.08,No,No
vpa-UAutomizer_Addition01_true-unreach-call_true-no-overflow_true-termination.c_Abstraction1-sat,sat,0.1,No,No
vpa-UAutomizer_AliasDarteFeautrierGonnord-SAS2010-speedpldi2_true-termination_true-no-overflow.c_Abstraction1-sat,sat,0.28,No,No
vpa-UAutomizer_CookSeeZuleger-TACAS2013-Fig7a_true-termination_true-no-overflow.c_Abstraction1-sat,unsat,0.01,Yes,No
vpa-UAutomizer_GopanReps-CAV2006-Fig1a_true-termination_true-no-overflow.c.c_Abstraction1-sat,sat,0.81,No,No
vpa-UAutomizer_LogAG_true-termination_true-no-overflow.c_Abstraction2-sat,sat,0.22,No,No
vpa-UAutomizer_NarrowKonv_false-termination_true-no-overflow.c_Abstraction2-sat,sat,0.05,No,No
vpa-UAutomizer_Sunset_false-termination_true-no-overflow.c_Abstraction1-sat,sat,8.61,No,No
vpa-UAutomizer_array08_alloca_true-termination.c.i_Abstraction1-sat,sat,4.78,No,No
vpa-UAutomizer_array12_alloca_true-termination.c.i_Abstraction1-sat,sat,0.04,No,No
vpa-UAutomizer_c.03-alloca_true-termination_true-no-overflow.c.i_Abstraction3-sat,sat,5.79,No,No
vpa-UAutomizer_cll_search-alloca_false-termination.c.i_Abstraction1-sat,sat,0.74,No,No
vpa-UAutomizer_count_up_alloca_true-termination.c.i_Abstraction1-sat,sat,0.13,No,No
vpa-UAutomizer_ll_append-alloca_false-termination.c.i_Abstraction1-sat,unknown,36000,No,No
vpa-UAutomizer_nondet_ll_search-alloca_true-termination.c.i_Abstraction1-sat,sat,0.09,No,No
vpa-UAutomizer_seq_true-unreach-call_true-termination.i_Abstraction1-sat,sat,0.01,No,No
wqueens-wqueens10_8.wcsp.dir-sat,sat,0.01,No,No
wqueens-wqueens12_10.wcsp.dir-sat,sat,0.03,No,No
wqueens-wqueens14_12.wcsp.dir-sat,sat,0.05,No,No
wqueens-wqueens16_14.wcsp.dir-sat,sat,0.25,No,No
wqueens-wqueens18_16.wcsp.dir-sat,sat,4.74,No,No
wqueens-wqueens6_4.wcsp.dir-sat,sat,0.01,Yes,No
xai-mindset2-appendicitis-sat,unknown,36000,No,No
xai-mindset2-australian-sat,unknown,36000,No,No
xai-mindset2-cleveland-nominal-sat,unknown,36000,No,No
xai-mindset2-corral-sat,sat,3.24,No,No
