Instance,Result,Time,Best,Mono
close_solutions-SAT11__application__fuhs__AProVE11__AProVE11-16.cnf.wcnf.1-sat,unknown,7200,No,No
close_solutions-SAT11__application__jarvisalo__smtqfbv-aigs__smtlib-qfbv-aigs-bin_libsmbsharemodes_vc5759-tseitin.cnf.wcnf.2-sat,unknown,7200,No,No
close_solutions-SAT11__application__jarvisalo__smtqfbv-aigs__smtlib-qfbv-aigs-rfunit_flat-64-tseitin.cnf.wcnf.8-sat,unknown,7200,No,No
close_solutions-SAT11__application__leberre__2dimensionalstrippacking__E05F18.cnf.wcnf.9-sat,unknown,7200,No,No
close_solutions-SAT11__application__manthey__traffic__traffic_3_uc_sat.cnf.wcnf.3-sat,sat,2754.9,Yes,Yes
close_solutions-SAT11__application__rintanen__SATPlanning__openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.085-SAT.cnf.wcnf.1-sat,unknown,7200,No,No
close_solutions-SAT_RACE06__velev-pipe-sat-1.0-b9.cnf.wcnf.8-sat,unknown,7200,No,No
close_solutions-teams16_l6a.cnf-sat,sat,2.85,Yes,Yes
close_solutions-teams20_l5a.cnf-sat,sat,10.82,Yes,Yes
decision-tree-car-un-formula_0.8_2021_atleast_15_max-3_reduced_incomplete_tree-sat,unknown,7200,No,No
decision-tree-soybean-un-formula_0.8_2021_atleast_15_max-3_reduced_incomplete_tree-sat,unknown,7200,No,No
decision-tree-vote-un-formula_0.8_2021_atleast_15_max-3_reduced_incomplete_tree-sat,unknown,7200,No,No
des-cnf.10.p.9-sat,sat,110.29,Yes,Yes
des-cnf.11.p.10-sat,sat,33.45,Yes,Yes
des-cnf.11.p.7-sat,sat,61.59,Yes,Yes
des-cnf.13.p.6-sat,sat,56.95,Yes,Yes
des-cnf.15.p.3-sat,sat,66.02,Yes,Yes
des-cnf.15.p.9-sat,sat,1772.08,Yes,Yes
des-cnf.16.p.4-sat,sat,37.66,Yes,Yes
des-cnf.16.p.5-sat,sat,388.61,Yes,Yes
des-cnf.16.p.6-sat,sat,191.47,Yes,Yes
des-cnf.17.p.10-sat,sat,119.09,Yes,Yes
des-cnf.17.t.8-sat,sat,502.26,Yes,Yes
des-cnf.19.p.10-sat,sat,127.22,Yes,Yes
des-cnf.20.d.10-sat,sat,3009.61,Yes,Yes
des-cnf.20.d.9-sat,sat,274.37,Yes,Yes
des-cnf.9.p.10-sat,sat,41.01,Yes,Yes
drmx-cryptogen-geffe128_0-sat,unknown,7200,No,No
drmx-cryptogen-geffe128_2-sat,unknown,7200,No,No
drmx-cryptogen-geffe128_8-sat,unknown,7200,No,No
drmx-cryptogen-threshold128_0-sat,unknown,7200,No,No
drmx-cryptogen-threshold128_1-sat,unknown,7200,No,No
drmx-cryptogen-threshold128_2-sat,unknown,7200,No,No
drmx-cryptogen-threshold128_6-sat,unknown,7200,No,No
drmx-cryptogen-wolfram72_0-sat,unknown,7200,No,No
drmx-cryptogen-wolfram72_4-sat,unknown,7200,No,No
drmx-cryptogen-wolfram72_5-sat,unknown,7200,No,No
drmx-cryptogen-wolfram72_8-sat,unknown,7200,No,No
drmx-cryptogen-wolfram80_0-sat,unknown,7200,No,No
drmx-cryptogen-wolfram80_4-sat,unknown,7200,No,No
drmx-cryptogen-wolfram80_7-sat,unknown,7200,No,No
drmx-cryptogen-wolfram80_8-sat,unknown,7200,No,No
extension-enforcement-extension-enforcement_non-strict_stb_200_0.05_0_10_3-sat,unknown,7200,No,No
extension-enforcement-extension-enforcement_non-strict_stb_200_0.05_3_10_1-sat,unknown,7200,No,No
extension-enforcement-extension-enforcement_non-strict_stb_200_0.05_3_10_4-sat,unknown,7200,No,No
extension-enforcement-extension-enforcement_non-strict_stb_200_0.05_4_10_0-sat,unknown,7200,No,No
extension-enforcement-extension-enforcement_non-strict_stb_200_0.05_4_10_2-sat,unknown,7200,No,No
extension-enforcement-extension-enforcement_non-strict_stb_200_0.1_2_10_1-sat,unknown,7200,No,No
extension-enforcement-extension-enforcement_non-strict_stb_200_0.1_4_10_2-sat,unknown,7200,No,No
extension-enforcement-extension-enforcement_strict_com_150_0.05_3_30_0-sat,sat,69.03,Yes,Yes
extension-enforcement-extension-enforcement_strict_com_150_0.1_2_15_0-sat,sat,1169.1,Yes,Yes
extension-enforcement-extension-enforcement_strict_com_200_0.05_0_40_1-sat,sat,183.37,Yes,Yes
extension-enforcement-extension-enforcement_strict_com_200_0.05_1_40_1-sat,sat,174.09,Yes,Yes
extension-enforcement-extension-enforcement_strict_com_200_0.05_4_20_1-sat,sat,272.85,Yes,Yes
extension-enforcement-extension-enforcement_strict_com_200_0.05_4_20_4-sat,sat,1083.56,Yes,Yes
extension-enforcement-extension-enforcement_strict_com_200_0.1_0_10_1-sat,unknown,7200,No,No
extension-enforcement-extension-enforcement_strict_com_200_0.2_1_10_0-sat,sat,1108.67,Yes,Yes
fault-diagnosis-s00641_nan_explicit_3_0-sat,sat,4.49,Yes,Yes
fault-diagnosis-s01423_nan_explicit_4_0-sat,sat,0.89,Yes,Yes
fault-diagnosis-s01423_nan_explicit_7_0-sat,sat,2.68,Yes,Yes
fault-diagnosis-s38417_nan_explicit_11_0-sat,sat,4.16,Yes,Yes
fault-diagnosis-s38417_nan_explicit_13_0-sat,sat,3.79,Yes,Yes
fault-diagnosis-s38417_nan_explicit_18_0-sat,sat,4.91,Yes,Yes
fault-diagnosis-s38417_nan_explicit_27_0-sat,sat,3.77,Yes,Yes
fault-diagnosis-s38417_nan_explicit_6_0-sat,sat,2.16,Yes,Yes
fault-diagnosis-s38584_nan_explicit_15_0-sat,unknown,7200,No,No
fault-diagnosis-s38584_nan_explicit_16_0-sat,unknown,7200,No,No
fault-diagnosis-s38584_nan_explicit_18_0-sat,unknown,7200,No,No
fault-diagnosis-s38584_nan_explicit_25_0-sat,unknown,7200,No,No
fault-diagnosis-s38584_nan_explicit_27_0-sat,unknown,7200,No,No
fault-diagnosis-s38584_nan_explicit_33_0-sat,unknown,7200,No,No
fault-diagnosis-s38584_nan_explicit_46_0-sat,unknown,7200,No,No
frb-frb25-13-1.partial-sat,unknown,7200,No,No
frb-frb25-13-2.partial-sat,unknown,7200,No,No
frb-frb25-13-3.partial-sat,unknown,7200,No,No
frb-frb25-13-4.partial-sat,unknown,7200,No,No
frb-frb30-15-3.partial-sat,unknown,7200,No,No
frb-frb30-15-4.partial-sat,unknown,7200,No,No
frb-frb30-15-5.partial-sat,unknown,7200,No,No
frb-frb35-17-1.partial-sat,unknown,7200,No,No
frb-frb35-17-3.partial-sat,unknown,7200,No,No
frb-frb35-17-4.partial-sat,unknown,7200,No,No
frb-frb35-17-5.partial-sat,unknown,7200,No,No
frb-frb40-19-1.partial-sat,unknown,7200,No,No
frb-frb40-19-2.partial-sat,unknown,7200,No,No
frb-frb40-19-4.partial-sat,unknown,7200,No,No
frb-frb40-19-5.partial-sat,unknown,7200,No,No
gen-hyper-tw-GenHyperTW_atv_partial_system-sat,unknown,7200,No,No
gen-hyper-tw-GenHyperTW_b01-sat,sat,22.86,Yes,Yes
gen-hyper-tw-GenHyperTW_b02-sat,sat,1.65,Yes,Yes
gen-hyper-tw-GenHyperTW_b06-sat,sat,40.85,Yes,Yes
gen-hyper-tw-GenHyperTW_dubois29-sat,unknown,7200,No,No
gen-hyper-tw-GenHyperTW_grid5-sat,sat,308.59,Yes,Yes
inconsistency-measurement-im-forgetting-A-2-WS_300_16_90_30.tgf.pl-sat,unknown,7200,No,No
inconsistency-measurement-im-forgetting-T-2-stb_265_466.tgf.pl-sat,unknown,7200,No,No
inconsistency-measurement-im-hit-A-2-WS_300_16_90_30.tgf.pl-sat,unknown,7200,No,No
inconsistency-measurement-im-hit-C-2-stb_304_352.tgf.pl-sat,unknown,7200,No,No
judgment-aggregation-ja-maxham-preflib-00049-00000003-sat,sat,0.47,Yes,Yes
judgment-aggregation-ja-maxham-preflib-00049-00000092-sat,sat,7.08,Yes,Yes
judgment-aggregation-ja-maxham-preflib-00049-00000106-sat,sat,2.69,Yes,Yes
judgment-aggregation-ja-maxham-preflib-00049-00000511-sat,sat,42.91,Yes,Yes
judgment-aggregation-ja-maxham-preflib-00049-00000562-sat,sat,22.12,Yes,Yes
judgment-aggregation-ja-slater-preflib-00043-00000180-sat,unknown,7200,No,No
judgment-aggregation-ja-slater-preflib-00043-00000196-sat,unknown,7200,No,No
logic-synthesis-normalized-5xp1.b.opb.msat-sat,sat,2.29,Yes,Yes
logic-synthesis-normalized-9sym.b.opb.msat-sat,sat,0.24,Yes,Yes
logic-synthesis-normalized-alu4.b.opb.msat-sat,sat,3.49,Yes,Yes
logic-synthesis-normalized-apex4.a.opb.msat-sat,unknown,7200,No,No
logic-synthesis-normalized-clip.b.opb.msat-sat,sat,7.75,Yes,Yes
logic-synthesis-normalized-count.b.opb.msat-sat,sat,11.46,Yes,Yes
logic-synthesis-normalized-e64.b.opb.msat-sat,sat,346.11,Yes,Yes
logic-synthesis-normalized-ex5.pi.opb.msat-sat,unknown,7200,No,No
logic-synthesis-normalized-f51m.b.opb.msat-sat,sat,0.52,Yes,Yes
logic-synthesis-normalized-jac3.opb.msat-sat,sat,28.19,Yes,Yes
logic-synthesis-normalized-sao2.b.opb.msat-sat,unknown,7200,No,No
mbd-b14_C-mbd14-0377-sat,unknown,7200,No,No
mbd-b17_C-mbd14-0217-sat,unknown,7200,No,No
mbd-b20_C-mbd14-0281-sat,unknown,7200,No,No
mbd-b20_C-mbd14-0305-sat,unknown,7200,No,No
mbd-b20_C-mbd14-0349-sat,unknown,7200,No,No
mbd-b20_C-mbd14-0356-sat,unknown,7200,No,No
mbd-b21_C-mbd14-0205-sat,unknown,7200,No,No
mbd-b21_C-mbd14-0286-sat,unknown,7200,No,No
mbd-b21_C-mbd14-0368-sat,unknown,7200,No,No
mbd-b21_C-mbd14-0394-sat,unknown,7200,No,No
mbd-b22_C-mbd14-0207-sat,unknown,7200,No,No
mbd-b22_C-mbd14-0249-sat,unknown,7200,No,No
mbd-b22_C-mbd14-0250-sat,unknown,7200,No,No
mbd-b22_C-mbd14-0272-sat,unknown,7200,No,No
mbd-b22_C-mbd14-0308-sat,unknown,7200,No,No
min-fill-MinFill_R0_mulsol.i.1-sat,unknown,7200,No,No
min-fill-MinFill_R0_myciel3-sat,sat,0.23,Yes,Yes
min-fill-MinFill_R0_myciel4-sat,sat,10.92,Yes,Yes
min-fill-MinFill_R3_david-sat,unknown,7200,No,No
min-fill-MinFill_R3_huck-sat,sat,0.04,Yes,Yes
min-fill-MinFill_R5_jean-sat,sat,0.11,Yes,Yes
minimize-5gons-u5-cube-maxcdcl-11-tmp-15-2655746-sat,sat,1118.78,Yes,Yes
minimize-5gons-u5-cube-maxcdcl-12-tmp-15-2655746-sat,unknown,7200,No,No
minimize-5gons-u5-cube-maxcdcl-13-tmp-15-2655746-sat,unknown,7200,No,No
minimize-5gons-u5-cube-maxcdcl-18-tmp-15-2655746-sat,sat,1254.85,Yes,Yes
minimize-5gons-u5-cube-maxcdcl-19-tmp-15-2655746-sat,unknown,7200,No,No
minimize-5gons-u5-cube-maxcdcl-20-tmp-15-2655746-sat,unknown,7200,No,No
minimize-5gons-u5-cube-maxcdcl-23-tmp-15-2655746-sat,unknown,7200,No,No
minimize-5gons-u5-cube-maxcdcl-24-tmp-15-2655746-sat,unknown,7200,No,No
minimize-5gons-u5-cube-maxcdcl-29-tmp-15-2655746-sat,unknown,7200,No,No
minimize-5gons-u5-cube-maxcdcl-32-tmp-15-2655746-sat,unknown,7200,No,No
minimize-5gons-u5-cube-maxcdcl-36-tmp-15-2655746-sat,sat,2508.79,Yes,Yes
minimize-5gons-u5-cube-maxcdcl-38-tmp-15-2655746-sat,sat,2897.99,Yes,Yes
minimize-5gons-u5-cube-maxcdcl-41-tmp-15-2655746-sat,sat,2056.65,Yes,Yes
minimize-5gons-u5-cube-maxcdcl-44-tmp-15-2655746-sat,unknown,7200,No,No
minimize-5gons-u5-cube-maxcdcl-46-tmp-15-2655746-sat,unknown,7200,No,No
minimize-5gons-u5-cube-maxcdcl-48-tmp-15-2655746-sat,unknown,7200,No,No
minimize-5gons-u5-cube-maxcdcl-49-tmp-15-2655746-sat,sat,192.38,Yes,Yes
minimize-5gons-u5-cube-maxcdcl-53-tmp-15-2655746-sat,sat,1498.25,Yes,Yes
minimize-5gons-u5-cube-maxcdcl-58-tmp-15-2655746-sat,unknown,7200,No,No
minimize-5gons-u5-cube-maxcdcl-59-tmp-15-2655746-sat,sat,645.31,Yes,Yes
