Instance,Result,Time,Best,Mono
causal-discovery-causal_n5_i4_N500_uai13_harddeps_int-sat,sat,11.18,No,No
causal-discovery-causal_n5_i5_N10000_uai13_constant_int-sat,sat,19.6,No,No
causal-discovery-causal_n5_i7_N1000_uai13_harddeps_int-sat,sat,7.75,Yes,No
causal-discovery-causal_n5_i8_N10000_uai13_harddeps_int-sat,sat,29.68,No,No
causal-discovery-causal_n6_i4_N500_uai14_constant_int-sat,sat,5.04,No,No
causal-discovery-causal_n6_i5_N10000_uai13_harddeps_int-sat,sat,12.03,No,No
causal-discovery-causal_n6_i7_N1000_uai14_harddeps_int-sat,sat,3.53,No,No
causal-discovery-causal_n6_i8_N1000_uai14_constant_int-sat,sat,3.15,No,No
causal-discovery-causal_n6_i9_N10000_uai14_constant_int-sat,sat,7.21,No,No
causal-discovery-causal_n6_i9_N1000_uai14_constant_int-sat,sat,57.99,No,No
causal-discovery-causal_n7_i8_N10000_uai14_constant_int-sat,sat,10.09,No,No
causal-discovery-causal_n7_i8_N1000_uai14_constant_int-sat,sat,10.19,No,No
causal-discovery-causal_n7_i9_N500_uai14_constant_int-sat,sat,329.64,No,No
close_solutions-SAT02__industrial__goldberg__fpga_routing__vda_gr_rcs_w9.shuffled.cnf.wcnf.8-sat,sat,2.43,No,No
close_solutions-SAT04__industrial__velev__pipe-sat-1-1__12pipe_bug4_q0.used-as.sat04-723.cnf.wcnf.8-sat,sat,40.57,Yes,No
close_solutions-SAT04__industrial__velev__pipe-sat-1-1__12pipe_bug6_q0.used-as.sat04-725.cnf.wcnf.3-sat,sat,70.51,Yes,No
close_solutions-SAT07__industrial__vliw_sat_4.0__9vliw_m_9stages_iq3_C1_bug6.cnf.wcnf.4-sat,sat,140.04,No,No
close_solutions-SAT11__application__fuhs__AProVE11__AProVE11-16.cnf.wcnf.1-sat,sat,79.0,No,No
close_solutions-SAT11__application__jarvisalo__smtqfbv-aigs__smtlib-qfbv-aigs-bin_libsmbsharemodes_vc5759-tseitin.cnf.wcnf.2-sat,sat,79.06,No,No
