Instance,Result,Time,Best,Mono
planning-bnn-navigation_4x4_7-sat,sat,182.65,Yes,Yes
planning-bnn-navigation_5x5_9-sat,sat,1715.05,Yes,Yes
planning-bnn-sysadmin_4_3-sat,sat,10.07,Yes,Yes
planning-bnn-sysadmin_4_4-sat,sat,171.23,Yes,Yes
privilege-escalation-cloud_access_control_repair_task-117-sat,sat,6.44,Yes,Yes
privilege-escalation-cloud_access_control_repair_task-130-sat,sat,25.44,Yes,Yes
privilege-escalation-cloud_access_control_repair_task-134-sat,sat,126.91,Yes,Yes
privilege-escalation-cloud_access_control_repair_task-139-sat,sat,3.72,Yes,Yes
privilege-escalation-cloud_access_control_repair_task-141-sat,sat,13.2,Yes,Yes
privilege-escalation-cloud_access_control_repair_task-146-sat,sat,47.66,Yes,Yes
privilege-escalation-cloud_access_control_repair_task-149-sat,sat,48.82,Yes,Yes
privilege-escalation-cloud_access_control_repair_task-15-sat,sat,17.88,Yes,Yes
privilege-escalation-cloud_access_control_repair_task-157-sat,sat,7.88,Yes,Yes
privilege-escalation-cloud_access_control_repair_task-163-sat,sat,18.71,Yes,Yes
privilege-escalation-cloud_access_control_repair_task-174-sat,sat,0.99,Yes,Yes
privilege-escalation-cloud_access_control_repair_task-178-sat,sat,11.98,Yes,Yes
privilege-escalation-cloud_access_control_repair_task-18-sat,sat,0.31,Yes,Yes
privilege-escalation-cloud_access_control_repair_task-34-sat,sat,7.5,Yes,Yes
privilege-escalation-cloud_access_control_repair_task-35-sat,sat,3.84,Yes,Yes
privilege-escalation-cloud_access_control_repair_task-37-sat,sat,7.26,Yes,Yes
privilege-escalation-cloud_access_control_repair_task-47-sat,sat,667.35,Yes,Yes
privilege-escalation-cloud_access_control_repair_task-54-sat,sat,4.45,Yes,Yes
privilege-escalation-cloud_access_control_repair_task-56-sat,sat,0.9,Yes,Yes
privilege-escalation-cloud_access_control_repair_task-61-sat,sat,168.19,Yes,Yes
privilege-escalation-cloud_access_control_repair_task-73-sat,sat,16.41,Yes,Yes
privilege-escalation-cloud_access_control_repair_task-87-sat,sat,23.55,Yes,Yes
privilege-escalation-cloud_access_control_repair_task-92-sat,sat,7.59,Yes,Yes
program-disambiguation-Q27_YESNO_1-sat,sat,9.32,Yes,Yes
program-disambiguation-Q42_YESNO_4-sat,sat,0.36,Yes,Yes
protein_ins-1bpi_.2knt_.g.wcnf.t-sat,sat,1.33,Yes,Yes
protein_ins-1bpi_.5pti_.g.wcnf.t-sat,sat,2.02,Yes,Yes
protein_ins-1knt_.1bpi_.g.wcnf.t-sat,sat,1.45,Yes,Yes
protein_ins-1knt_.2knt_.g.wcnf.t-sat,sat,0.74,Yes,Yes
protein_ins-1knt_.5pti_.g.wcnf.t-sat,sat,1.11,Yes,Yes
protein_ins-1vii_.1cph_.g.wcnf.t-sat,sat,0.08,Yes,Yes
protein_ins-2knt_.5pti_.g.wcnf.t-sat,sat,1.09,Yes,Yes
protein_ins-3ebx_.1era_.g.wcnf.t-sat,sat,1.47,Yes,Yes
protein_ins-3ebx_.6ebx_.g.wcnf.t-sat,sat,0.76,Yes,Yes
protein_ins-6ebx_.1era_.g.wcnf.t-sat,sat,0.66,Yes,Yes
protein_ins-p1.wcnf.t-sat,sat,1.36,Yes,Yes
protein_ins-sandiaprotein.g.wcnf.t-sat,sat,1.17,Yes,Yes
pseudoBoolean-normalized-aim-200-3_4-yes1-1.opb.msat-sat,sat,0.06,Yes,Yes
pseudoBoolean-normalized-aim-200-6_0-yes1-2.opb.msat-sat,sat,0.06,Yes,Yes
pseudoBoolean-normalized-g9x3.opb.msat-sat,sat,0.07,Yes,Yes
pseudoBoolean-normalized-g9x9.opb.msat-sat,unknown,36000,No,No
pseudoBoolean-normalized-hanoi4.opb.msat-sat,sat,0.1,Yes,Yes
pseudoBoolean-normalized-hanoi5.opb.msat-sat,sat,2.77,Yes,Yes
pseudoBoolean-normalized-mps-v2-20-10-stein45.opb.msat-sat,sat,0.06,Yes,Yes
pseudoBoolean-normalized-par16-1.opb.msat-sat,sat,0.35,Yes,Yes
pseudoBoolean-normalized-par16-2.opb.msat-sat,sat,0.46,Yes,Yes
pseudoBoolean-normalized-par8-2.opb.msat-sat,sat,0.06,Yes,Yes
pseudoBoolean-normalized-ssa7552-038.opb.msat-sat,sat,0.07,Yes,Yes
pseudoBoolean-normalized-ssa7552-159.opb.msat-sat,sat,0.08,Yes,Yes
railway-transport-dp43-sat,sat,2.23,Yes,Yes
railway-transport-p15-sat,sat,0.43,Yes,Yes
rna-alignment-k50-23-49.rna.pre-sat,sat,0.35,Yes,Yes
rna-alignment-k50-40-60.rna.pre-sat,sat,0.24,Yes,Yes
rna-alignment-random-same-7.rna.pre-sat,sat,0.09,Yes,Yes
scheduling-cnf_10_center-sat,sat,0.68,Yes,Yes
scheduling-cnf_12_center-sat,sat,0.59,Yes,Yes
scheduling-cnf_small-sat,sat,0.16,Yes,Yes
treewidth-computation-TWComp_1dj7_N73-sat,sat,1.35,Yes,Yes
treewidth-computation-TWComp_1en2_N69-sat,sat,1.25,Yes,Yes
treewidth-computation-TWComp_alarm_N37-sat,sat,0.18,Yes,Yes
treewidth-computation-TWComp_barle_N48-sat,sat,0.35,Yes,Yes
treewidth-computation-TWComp_barley2_N48-sat,sat,0.33,Yes,Yes
treewidth-computation-TWComp_celar02_N100-sat,sat,3.07,Yes,Yes
treewidth-computation-TWComp_david-pp_N29-sat,sat,0.11,Yes,Yes
treewidth-computation-TWComp_david_N87-sat,sat,1.66,Yes,Yes
treewidth-computation-TWComp_hailfinder_N56-sat,sat,0.49,Yes,Yes
treewidth-computation-TWComp_mulsol.i.5-pp_N119-sat,sat,11.6,Yes,Yes
treewidth-computation-TWComp_myciel4_N23-sat,sat,0.09,Yes,Yes
treewidth-computation-TWComp_oesoca4_N42-sat,sat,0.23,Yes,Yes
treewidth-computation-TWComp_queen5_5_N25-sat,sat,0.1,Yes,Yes
treewidth-computation-TWComp_ship-ship-pp_N30-sat,sat,0.12,Yes,Yes
