Instance,Result,Time,Best,Mono
treewidth-computation-TWComp_1en2_N69-sat,sat,74.55,Yes,No
treewidth-computation-TWComp_alarm_N37-sat,sat,3.67,No,No
treewidth-computation-TWComp_barle_N48-sat,sat,9.48,No,No
treewidth-computation-TWComp_barley2_N48-sat,sat,11.62,No,No
treewidth-computation-TWComp_celar02_N100-sat,sat,207.68,No,No
treewidth-computation-TWComp_david-pp_N29-sat,sat,1.54,No,No
treewidth-computation-TWComp_david_N87-sat,sat,112.16,No,No
treewidth-computation-TWComp_hailfinder_N56-sat,sat,24.8,No,No
treewidth-computation-TWComp_mulsol.i.5-pp_N119-sat,sat,273.93,No,No
treewidth-computation-TWComp_myciel4_N23-sat,sat,0.97,No,No
treewidth-computation-TWComp_oesoca4_N42-sat,sat,7.69,No,No
treewidth-computation-TWComp_queen5_5_N25-sat,sat,1.36,No,No
treewidth-computation-TWComp_ship-ship-pp_N30-sat,sat,2.63,No,No
treewidth-computation-TWComp_water_N32-sat,sat,3.28,No,No
vpa-UAutomizer_Addition01_true-unreach-call_true-no-overflow_true-termination.c_Abstraction1-sat,sat,1.1,No,No
vpa-UAutomizer_AliasDarteFeautrierGonnord-SAS2010-speedpldi2_true-termination_true-no-overflow.c_Abstraction1-sat,sat,0.09,No,No
vpa-UAutomizer_CookSeeZuleger-TACAS2013-Fig7a_true-termination_true-no-overflow.c_Abstraction1-sat,sat,0.06,No,No
vpa-UAutomizer_GopanReps-CAV2006-Fig1a_true-termination_true-no-overflow.c.c_Abstraction1-sat,sat,1.33,No,No
vpa-UAutomizer_LogAG_true-termination_true-no-overflow.c_Abstraction2-sat,sat,0.12,No,No
vpa-UAutomizer_NarrowKonv_false-termination_true-no-overflow.c_Abstraction2-sat,sat,1.56,No,No
vpa-UAutomizer_Sunset_false-termination_true-no-overflow.c_Abstraction1-sat,sat,1.26,No,No
vpa-UAutomizer_array08_alloca_true-termination.c.i_Abstraction1-sat,sat,1.99,No,No
